,Station,Date,num_entries,"('num_entries', 'amax')","('num_entries', 'amin')",normalized_entries
5475,34 ST-HUDSON YD,01/16/2020,18407,21532,8,0.8548132317413121
5476,34 ST-HUDSON YD,01/17/2020,18427,21532,8,0.8557424270581676
5477,34 ST-HUDSON YD,01/18/2020,9653,21532,8,0.44810444155361456
5478,34 ST-HUDSON YD,01/19/2020,10248,21532,8,0.47574800223006874
5479,34 ST-HUDSON YD,01/20/2020,12502,21532,8,0.5804683144396953
5480,34 ST-HUDSON YD,01/21/2020,18939,21532,8,0.8795298271696711
5481,34 ST-HUDSON YD,01/22/2020,18908,21532,8,0.8780895744285449
5482,34 ST-HUDSON YD,01/23/2020,19503,21532,8,0.9057331351049991
5483,34 ST-HUDSON YD,01/24/2020,19734,21532,8,0.9164653410146812
5484,34 ST-HUDSON YD,01/25/2020,15172,21532,8,0.7045158892399183
5485,34 ST-HUDSON YD,01/26/2020,14045,21532,8,0.652155733135105
5486,34 ST-HUDSON YD,01/27/2020,17744,21532,8,0.8240104069875488
5487,34 ST-HUDSON YD,01/28/2020,18378,21532,8,0.8534658985318714
5488,34 ST-HUDSON YD,01/29/2020,18484,21532,8,0.858390633711206
5489,34 ST-HUDSON YD,01/30/2020,18453,21532,8,0.8569503809700799
5490,34 ST-HUDSON YD,01/31/2020,18130,21532,8,0.841943876602862
5491,34 ST-HUDSON YD,02/01/2020,10825,21532,8,0.5025552871213529
5492,34 ST-HUDSON YD,02/02/2020,10445,21532,8,0.48490057610109644
5493,34 ST-HUDSON YD,02/03/2020,19864,21532,8,0.9225051105742427
5494,34 ST-HUDSON YD,02/04/2020,19951,21532,8,0.9265471102025645
5495,34 ST-HUDSON YD,02/05/2020,19271,21532,8,0.8949544694294741
5496,34 ST-HUDSON YD,02/06/2020,18132,21532,8,0.8420367961345475
5497,34 ST-HUDSON YD,02/07/2020,17961,21532,8,0.8340921761754321
5498,34 ST-HUDSON YD,02/08/2020,10910,21532,8,0.5065043672179892
5499,34 ST-HUDSON YD,02/09/2020,8462,21532,8,0.3927708604348634
5500,34 ST-HUDSON YD,02/10/2020,18090,21532,8,0.8400854859691507
5501,34 ST-HUDSON YD,02/11/2020,17219,21532,8,0.7996190299200892
5502,34 ST-HUDSON YD,02/12/2020,19417,21532,8,0.90173759524252
5503,34 ST-HUDSON YD,02/13/2020,18331,21532,8,0.8512822895372607
5504,34 ST-HUDSON YD,02/14/2020,18864,21532,8,0.8760453447314626
5505,34 ST-HUDSON YD,02/15/2020,10816,21532,8,0.5021371492287678
5506,34 ST-HUDSON YD,02/16/2020,9735,21532,8,0.45191414235272254
5507,34 ST-HUDSON YD,02/17/2020,12216,21532,8,0.5671808214086601
5508,34 ST-HUDSON YD,02/18/2020,17253,21532,8,0.8011986619587437
5509,34 ST-HUDSON YD,02/19/2020,19893,21532,8,0.9238524437836834
5510,34 ST-HUDSON YD,02/20/2020,19743,21532,8,0.9168834789072663
5511,34 ST-HUDSON YD,02/21/2020,19215,21532,8,0.8923527225422784
5512,34 ST-HUDSON YD,02/22/2020,11999,21532,8,0.5570990522207768
5513,34 ST-HUDSON YD,02/23/2020,10271,21532,8,0.4768165768444527
5514,34 ST-HUDSON YD,02/24/2020,18713,21532,8,0.8690299200892028
5515,34 ST-HUDSON YD,02/25/2020,18343,21532,8,0.8518398067273741
5516,34 ST-HUDSON YD,02/26/2020,17332,21532,8,0.8048689834603233
5517,34 ST-HUDSON YD,02/27/2020,18339,21532,8,0.8516539676640029
5518,34 ST-HUDSON YD,02/28/2020,17883,21532,8,0.8304683144396953
5519,34 ST-HUDSON YD,02/29/2020,10276,21532,8,0.4770488756736666
5520,34 ST-HUDSON YD,03/01/2020,8631,21532,8,0.40062256086229325
5521,34 ST-HUDSON YD,03/02/2020,16535,21532,8,0.7678405500836276
5522,34 ST-HUDSON YD,03/03/2020,17760,21532,8,0.8247537632410332
5523,34 ST-HUDSON YD,03/04/2020,17825,21532,8,0.827773648020814
5524,34 ST-HUDSON YD,03/05/2020,16698,21532,8,0.7754134919160007
5525,34 ST-HUDSON YD,03/06/2020,16284,21532,8,0.7561791488570898
5526,34 ST-HUDSON YD,03/07/2020,10038,21532,8,0.46599145140308496
5527,34 ST-HUDSON YD,03/08/2020,7488,21532,8,0.34751904850399556
5528,34 ST-HUDSON YD,03/09/2020,14489,21532,8,0.6727838691692994
5529,34 ST-HUDSON YD,03/10/2020,13119,21532,8,0.6091339899646906
5530,34 ST-HUDSON YD,03/11/2020,11722,21532,8,0.5442296970823267
5531,34 ST-HUDSON YD,03/12/2020,10251,21532,8,0.4758873815275971
5532,34 ST-HUDSON YD,03/13/2020,7632,21532,8,0.35420925478535586
5533,34 ST-HUDSON YD,03/14/2020,4602,21532,8,0.213436164281732
5534,34 ST-HUDSON YD,03/15/2020,3087,21532,8,0.14304961902992008
5535,34 ST-HUDSON YD,03/16/2020,4861,21532,8,0.22546924363501208
5536,34 ST-HUDSON YD,03/17/2020,3715,21532,8,0.17222635197918604
5537,34 ST-HUDSON YD,03/18/2020,3234,21532,8,0.14987920460880877
5538,34 ST-HUDSON YD,03/19/2020,2886,21532,8,0.13371120609552128
5539,34 ST-HUDSON YD,03/20/2020,2496,21532,8,0.11559189741683702
5540,34 ST-HUDSON YD,03/21/2020,955,21532,8,0.0439973982531128
5541,34 ST-HUDSON YD,03/22/2020,611,21532,8,0.02801523880319643
5542,34 ST-HUDSON YD,03/23/2020,1812,21532,8,0.0838134175803754
5543,34 ST-HUDSON YD,03/24/2020,1680,21532,8,0.07768072848912841
5544,34 ST-HUDSON YD,03/25/2020,1664,21532,8,0.07693737223564394
5545,34 ST-HUDSON YD,03/26/2020,1571,21532,8,0.07261661401226538
5546,34 ST-HUDSON YD,03/27/2020,1400,21532,8,0.06467199405314997
5547,34 ST-HUDSON YD,12/28/2019,19,21532,8,0.0005110574242705816
5548,34 ST-HUDSON YD,12/29/2019,37,21532,8,0.0013473332094406244
5549,34 ST-HUDSON YD,12/30/2019,16295,21532,8,0.7566902062813603
5550,34 ST-HUDSON YD,12/31/2019,16025,21532,8,0.7441460695038097
5551,34 ST-PENN STA,01/01/2020,58413,10565701,5573,0.005003727227548757
5552,34 ST-PENN STA,01/02/2020,146391,10565701,5573,0.013334876243924315
5553,34 ST-PENN STA,01/03/2020,140623,10565701,5573,0.012788670743384929
5554,34 ST-PENN STA,01/04/2020,70491,10565701,5573,0.006147463364080436
5555,34 ST-PENN STA,01/05/2020,62875,10565701,5573,0.005426259984727458
5556,34 ST-PENN STA,01/06/2020,154467,10565701,5573,0.014099639701336953
5557,34 ST-PENN STA,01/07/2020,156510,10565701,5573,0.014293103265414964
5558,34 ST-PENN STA,01/08/2020,156032,10565701,5573,0.014247838662561666
5559,34 ST-PENN STA,01/09/2020,160981,10565701,5573,0.014716488284990484
5560,34 ST-PENN STA,01/10/2020,149913,10565701,5573,0.01366839492854632
5561,34 ST-PENN STA,01/11/2020,73472,10565701,5573,0.006429751609071405
5562,34 ST-PENN STA,01/12/2020,61964,10565701,5573,0.005339992091004958
5563,34 ST-PENN STA,01/13/2020,151417,10565701,5573,0.013810817444637035
5564,34 ST-PENN STA,01/14/2020,154346,10565701,5573,0.014088181506890826
5565,34 ST-PENN STA,01/15/2020,154412,10565701,5573,0.014094431431134168
5566,34 ST-PENN STA,01/16/2020,156803,10565701,5573,0.01432084914122253
5567,34 ST-PENN STA,01/17/2020,6833187,10565701,5573,0.6465465191331015
5568,34 ST-PENN STA,01/18/2020,62950,10565701,5573,0.0054333621713676195
5569,34 ST-PENN STA,01/19/2020,55513,10565701,5573,0.004729109344129162
5570,34 ST-PENN STA,01/20/2020,86029,10565701,5573,0.007618847044278251
5571,34 ST-PENN STA,01/21/2020,158657,10565701,5573,0.014496415194967334
5572,34 ST-PENN STA,01/22/2020,157882,10565701,5573,0.014423025933018994
5573,34 ST-PENN STA,01/23/2020,154982,10565701,5573,0.014148408049599399
5574,34 ST-PENN STA,01/24/2020,146970,10565701,5573,0.013389705124786367
5575,34 ST-PENN STA,01/25/2020,66284,10565701,5573,0.005749078041478285
5576,34 ST-PENN STA,01/26/2020,62060,10565701,5573,0.005349082889904364
5577,34 ST-PENN STA,01/27/2020,2168582,10565701,5573,0.2048279149646671
5578,34 ST-PENN STA,01/28/2020,156424,10565701,5573,0.014284959424734246
5579,34 ST-PENN STA,01/29/2020,156704,10565701,5573,0.014311474254857516
5580,34 ST-PENN STA,01/30/2020,156463,10565701,5573,0.01428865256178713
5581,34 ST-PENN STA,01/31/2020,144431,10565701,5573,0.013149272433061417
5582,34 ST-PENN STA,02/01/2020,62282,10565701,5573,0.005370105362359244
5583,34 ST-PENN STA,02/02/2020,51368,10565701,5573,0.004336595162482879
5584,34 ST-PENN STA,02/03/2020,150802,10565701,5573,0.013752579514187707
5585,34 ST-PENN STA,02/04/2020,153828,10565701,5573,0.014039129071162774
5586,34 ST-PENN STA,02/05/2020,156001,10565701,5573,0.014244903092083733
5587,34 ST-PENN STA,02/06/2020,158879,10565701,5573,0.014517437667422212
5588,34 ST-PENN STA,02/07/2020,148699,10565701,5573,0.013553434200797566
5589,34 ST-PENN STA,02/08/2020,69466,10565701,5573,0.006050400146664889
5590,34 ST-PENN STA,02/09/2020,58185,10565701,5573,0.004982136580162664
5591,34 ST-PENN STA,02/10/2020,153953,10565701,5573,0.014050966048896376
5592,34 ST-PENN STA,02/11/2020,158081,10565701,5573,0.01444187040157089
5593,34 ST-PENN STA,02/12/2020,154856,10565701,5573,0.014136476376043927
5594,34 ST-PENN STA,02/13/2020,157285,10565701,5573,0.014366492527363304
5595,34 ST-PENN STA,02/14/2020,147079,10565701,5573,0.013400026969370068
5596,34 ST-PENN STA,02/15/2020,66401,10565701,5573,0.005760157452636938
5597,34 ST-PENN STA,02/16/2020,58371,10565701,5573,0.004999750003030266
5598,34 ST-PENN STA,02/17/2020,83100,10565701,5573,0.00734148298202446
5599,34 ST-PENN STA,02/18/2020,150188,10565701,5573,0.013694436279560247
5600,34 ST-PENN STA,02/19/2020,150758,10565701,5573,0.013748412898025478
5601,34 ST-PENN STA,02/20/2020,153527,10565701,5573,0.014010625628780258
5602,34 ST-PENN STA,02/21/2020,144180,10565701,5573,0.013125503781772341
5603,34 ST-PENN STA,02/22/2020,70984,10565701,5573,0.0061941484042617664
5604,34 ST-PENN STA,02/23/2020,59171,10565701,5573,0.005075506660525327
5605,34 ST-PENN STA,02/24/2020,147660,10565701,5573,0.013455045241875857
5606,34 ST-PENN STA,02/25/2020,152669,10565701,5573,0.013929376613616805
5607,34 ST-PENN STA,02/26/2020,153962,10565701,5573,0.014051818311293197
5608,34 ST-PENN STA,02/27/2020,155076,10565701,5573,0.01415730945685507
5609,34 ST-PENN STA,02/28/2020,145293,10565701,5573,0.013230900231512346
5610,34 ST-PENN STA,02/29/2020,67000,10565701,5573,0.005816880249936364
5611,34 ST-PENN STA,03/01/2020,56333,10565701,5573,0.004806759918061599
5612,34 ST-PENN STA,03/02/2020,839658,10565701,5573,0.07898436458345959
5613,34 ST-PENN STA,03/03/2020,149033,10565701,5573,0.013585062605301753
5614,34 ST-PENN STA,03/04/2020,147453,10565701,5573,0.013435443206749009
5615,34 ST-PENN STA,03/05/2020,145025,10565701,5573,0.0132055217512515
5616,34 ST-PENN STA,03/06/2020,136429,10565701,5573,0.012391516466467073
5617,34 ST-PENN STA,03/07/2020,61487,10565701,5573,0.005294822183973528
5618,34 ST-PENN STA,03/08/2020,45953,10565701,5573,0.003823817287063187
5619,34 ST-PENN STA,03/09/2020,10565701,10565701,5573,1.0
5620,34 ST-PENN STA,03/10/2020,115806,10565701,5573,0.010438604532066279
5621,34 ST-PENN STA,03/11/2020,110086,10565701,5573,0.009896944430976594
5622,34 ST-PENN STA,03/12/2020,96487,10565701,5573,0.008609175949382432
5623,34 ST-PENN STA,03/13/2020,73553,10565701,5573,0.00643742197064278
5624,34 ST-PENN STA,03/14/2020,20184,10565701,5573,0.0013836006533254142
5625,34 ST-PENN STA,03/15/2020,14884,10565701,5573,0.0008817127974206373
5626,34 ST-PENN STA,03/16/2020,46457,10565701,5573,0.003871543981285075
5627,34 ST-PENN STA,03/17/2020,36863,10565701,5573,0.00296303226627556
5628,34 ST-PENN STA,03/18/2020,30462,10565701,5573,0.0023568843104932063
5629,34 ST-PENN STA,03/19/2020,26528,10565701,5573,0.0019843509472612453
5630,34 ST-PENN STA,03/20/2020,22919,10565701,5573,0.001642593726136653
5631,34 ST-PENN STA,03/21/2020,8134,10565701,5573,0.00024251599980606295
5632,34 ST-PENN STA,03/22/2020,5573,10565701,5573,0.0
5633,34 ST-PENN STA,03/23/2020,13578,10565701,5573,0.0007580400540599508
5634,34 ST-PENN STA,03/24/2020,12827,10565701,5573,0.0006869234918364626
5635,34 ST-PENN STA,03/25/2020,12161,10565701,5573,0.0006238560744718245
5636,34 ST-PENN STA,03/26/2020,11643,10565701,5573,0.0005748036387437728
5637,34 ST-PENN STA,03/27/2020,10513,10565701,5573,0.0004677973600319996
5638,34 ST-PENN STA,12/28/2019,91103,10565701,5573,0.008099333644440673
5639,34 ST-PENN STA,12/29/2019,79945,10565701,5573,0.0070427176640283145
5640,34 ST-PENN STA,12/30/2019,135052,10565701,5573,0.0122611203197537
5641,34 ST-PENN STA,12/31/2019,116894,10565701,5573,0.01054163358625956
5642,36 AV,01/01/2020,2180,37938,491,0.04510374662856838
5643,36 AV,01/02/2020,5947,37938,491,0.14569925494699174
5644,36 AV,01/03/2020,6246,37938,491,0.15368387320746654
5645,36 AV,01/04/2020,3666,37938,491,0.08478649825086122
5646,36 AV,01/05/2020,2757,37938,491,0.0605121905626619
5647,36 AV,01/06/2020,6620,37938,491,0.16367132213528454
5648,36 AV,01/07/2020,37938,37938,491,1.0
5649,36 AV,01/08/2020,6668,37938,491,0.16495313376238416
5650,36 AV,01/09/2020,6668,37938,491,0.16495313376238416
5651,36 AV,01/10/2020,6986,37938,491,0.17344513579191925
5652,36 AV,01/11/2020,4065,37938,491,0.09544155740112692
5653,36 AV,01/12/2020,3075,37938,491,0.06900419259219698
5654,36 AV,01/13/2020,6452,37938,491,0.1591849814404358
5655,36 AV,01/14/2020,6568,37938,491,0.16228269287259325
5656,36 AV,01/15/2020,6933,37938,491,0.17202980212033006
5657,36 AV,01/16/2020,6760,37938,491,0.1674099393809918
5658,36 AV,01/17/2020,6674,37938,491,0.16511336021577164
5659,36 AV,01/18/2020,3156,37938,491,0.07116724971292761
5660,36 AV,01/19/2020,2813,37938,491,0.0620076374609448
5661,36 AV,01/20/2020,4215,37938,491,0.09944721873581329
5662,36 AV,01/21/2020,6403,37938,491,0.15787646540443828
5663,36 AV,01/22/2020,6599,37938,491,0.16311052954842845
5664,36 AV,01/23/2020,6635,37938,491,0.16407188826875316
5665,36 AV,01/24/2020,6570,37938,491,0.1623361016903891
5666,36 AV,01/25/2020,2205,37938,491,0.045771356851016104
5667,36 AV,01/26/2020,1854,37938,491,0.03639810932785003
5668,36 AV,01/27/2020,6304,37938,491,0.15523272892354528
5669,36 AV,01/28/2020,6822,37938,491,0.16906561273266216
5670,36 AV,01/29/2020,7242,37938,491,0.18028146446978396
5671,36 AV,01/30/2020,6924,37938,491,0.1717894624402489
5672,36 AV,01/31/2020,6922,37938,491,0.17173605362245306
5673,36 AV,02/01/2020,3592,37938,491,0.08281037199241595
5674,36 AV,02/02/2020,2863,37938,491,0.06334285790584025
5675,36 AV,02/03/2020,6639,37938,491,0.1641787059043448
5676,36 AV,02/04/2020,7049,37938,491,0.1751275135524875
5677,36 AV,02/05/2020,6970,37938,491,0.1730178652495527
5678,36 AV,02/06/2020,6802,37938,491,0.168531524554704
5679,36 AV,02/07/2020,6949,37938,491,0.1724570726626966
5680,36 AV,02/08/2020,3719,37938,491,0.0862018319224504
5681,36 AV,02/09/2020,2780,37938,491,0.0611263919673138
5682,36 AV,02/10/2020,6499,37938,491,0.16044008865863754
5683,36 AV,02/11/2020,6874,37938,491,0.17045424199535344
5684,36 AV,02/12/2020,6876,37938,491,0.17050765081314925
5685,36 AV,02/13/2020,6793,37938,491,0.1682911848746228
5686,36 AV,02/14/2020,6779,37938,491,0.16791732315005206
5687,36 AV,02/15/2020,3595,37938,491,0.08289048521910967
5688,36 AV,02/16/2020,2851,37938,491,0.06302240499906535
5689,36 AV,02/17/2020,4300,37938,491,0.10171709349213555
5690,36 AV,02/18/2020,5952,37938,491,0.14583277699148128
5691,36 AV,02/19/2020,6167,37938,491,0.15157422490453173
5692,36 AV,02/20/2020,6178,37938,491,0.15186797340240873
5693,36 AV,02/21/2020,6064,37938,491,0.14882367078804712
5694,36 AV,02/22/2020,3688,37938,491,0.08537399524661522
5695,36 AV,02/23/2020,2736,37938,491,0.05995139797580581
5696,36 AV,02/24/2020,6535,37938,491,0.16140144737896225
5697,36 AV,02/25/2020,6707,37938,491,0.1659946057094026
5698,36 AV,02/26/2020,6813,37938,491,0.168825273052581
5699,36 AV,02/27/2020,6750,37938,491,0.1671428952920127
5700,36 AV,02/28/2020,6927,37938,491,0.1718695756669426
5701,36 AV,02/29/2020,3694,37938,491,0.08553422170000267
5702,36 AV,03/01/2020,2704,37938,491,0.05909685689107272
5703,36 AV,03/02/2020,6523,37938,491,0.16108099447218735
5704,36 AV,03/03/2020,6787,37938,491,0.16813095842123535
5705,36 AV,03/04/2020,6720,37938,491,0.16634176302507545
5706,36 AV,03/05/2020,6780,37938,491,0.16794402755895
5707,36 AV,03/06/2020,6671,37938,491,0.1650332469890779
5708,36 AV,03/07/2020,3920,37938,491,0.09156941811093011
5709,36 AV,03/08/2020,2507,37938,491,0.05383608833818464
5710,36 AV,03/09/2020,6157,37938,491,0.15130718081555264
5711,36 AV,03/10/2020,6176,37938,491,0.15181456458461293
5712,36 AV,03/11/2020,5970,37938,491,0.14631345635164367
5713,36 AV,03/12/2020,5470,37938,491,0.13296125190268912
5714,36 AV,03/13/2020,4675,37938,491,0.11173124682885144
5715,36 AV,03/14/2020,2189,37938,491,0.045344086308649556
5716,36 AV,03/15/2020,1445,37938,491,0.02547600608860523
5717,36 AV,03/16/2020,2880,37938,491,0.0637968328571047
5718,36 AV,03/17/2020,2350,37938,491,0.04964349614121291
5719,36 AV,03/18/2020,2110,37938,491,0.04323443800571474
5720,36 AV,03/19/2020,1806,37938,491,0.03511629770075039
5721,36 AV,03/20/2020,1657,37938,491,0.031137340774961945
5722,36 AV,03/21/2020,805,37938,491,0.00838518439394344
5723,36 AV,03/22/2020,491,37938,491,0.0
5724,36 AV,03/23/2020,846,37938,491,0.009480065158757711
5725,36 AV,03/24/2020,871,37938,491,0.010147675381205437
5726,36 AV,03/25/2020,786,37938,491,0.007877800624883169
5727,36 AV,03/26/2020,744,37938,491,0.006756215451170988
5728,36 AV,03/27/2020,776,37938,491,0.007610756535904078
5729,36 AV,12/28/2019,3564,37938,491,0.0820626485432745
5730,36 AV,12/29/2019,2765,37938,491,0.06072582583384517
5731,36 AV,12/30/2019,4934,37938,491,0.11864768873340989
5732,36 AV,12/31/2019,5068,37938,491,0.1222260795257297
5733,36 ST,01/01/2020,5177,18366,1504,0.21782706677736924
5734,36 ST,01/02/2020,16438,18366,1504,0.8856600640493417
5735,36 ST,01/03/2020,16520,18366,1504,0.8905230696240066
5736,36 ST,01/04/2020,8734,18366,1504,0.42877475981496854
5737,36 ST,01/05/2020,6994,18366,1504,0.32558415371842014
5738,36 ST,01/06/2020,17519,18366,1504,0.9497687107104733
5739,36 ST,01/07/2020,17750,18366,1504,0.9634681532439805
5740,36 ST,01/08/2020,18269,18366,1504,0.9942474202348476
5741,36 ST,01/09/2020,17916,18366,1504,0.9733127742853754
5742,36 ST,01/10/2020,17531,18366,1504,0.9504803700628632
5743,36 ST,01/11/2020,9206,18366,1504,0.45676669434230815
5744,36 ST,01/12/2020,7001,18366,1504,0.3259992883406476
5745,36 ST,01/13/2020,17443,18366,1504,0.9452615348120034
5746,36 ST,01/14/2020,17784,18366,1504,0.9654845214090855
5747,36 ST,01/15/2020,18124,18366,1504,0.9856482030601352
5748,36 ST,01/16/2020,18094,18366,1504,0.9838690546791602
5749,36 ST,01/17/2020,17083,18366,1504,0.9239117542403037
5750,36 ST,01/18/2020,8003,18366,1504,0.38542284426521173
5751,36 ST,01/19/2020,7300,18366,1504,0.34373146720436487
5752,36 ST,01/20/2020,10784,18366,1504,0.5503498991815917
5753,36 ST,01/21/2020,17517,18366,1504,0.9496501008184083
5754,36 ST,01/22/2020,17544,18366,1504,0.9512513343612857
5755,36 ST,01/23/2020,17237,18366,1504,0.9330447159293085
5756,36 ST,01/24/2020,16854,18366,1504,0.9103309215988613
5757,36 ST,01/25/2020,6455,18366,1504,0.2936187878069031
5758,36 ST,01/26/2020,5999,18366,1504,0.2665757324160835
5759,36 ST,01/27/2020,16398,18366,1504,0.8832878662080418
5760,36 ST,01/28/2020,17687,18366,1504,0.959731941643933
5761,36 ST,01/29/2020,17958,18366,1504,0.9758035820187404
5762,36 ST,01/30/2020,17862,18366,1504,0.9701103071996204
5763,36 ST,01/31/2020,17119,18366,1504,0.9260467322974736
5764,36 ST,02/01/2020,8812,18366,1504,0.4334005456055035
5765,36 ST,02/02/2020,6423,18366,1504,0.29172102953386314
5766,36 ST,02/03/2020,17082,18366,1504,0.9238524492942711
5767,36 ST,02/04/2020,17813,18366,1504,0.9672043648440279
5768,36 ST,02/05/2020,17988,18366,1504,0.9775827303997153
5769,36 ST,02/06/2020,17862,18366,1504,0.9701103071996204
5770,36 ST,02/07/2020,17161,18366,1504,0.9285375400308385
5771,36 ST,02/08/2020,9413,18366,1504,0.4690428181710355
5772,36 ST,02/09/2020,7126,18366,1504,0.33341240659471
5773,36 ST,02/10/2020,17226,18366,1504,0.932392361522951
5774,36 ST,02/11/2020,17799,18366,1504,0.966374095599573
5775,36 ST,02/12/2020,18122,18366,1504,0.9855295931680702
5776,36 ST,02/13/2020,17958,18366,1504,0.9758035820187404
5777,36 ST,02/14/2020,17439,18366,1504,0.9450243150278733
5778,36 ST,02/15/2020,8906,18366,1504,0.4389752105325584
5779,36 ST,02/16/2020,7108,18366,1504,0.332344917566125
5780,36 ST,02/17/2020,11228,18366,1504,0.5766812952200213
5781,36 ST,02/18/2020,16207,18366,1504,0.8719606215158344
5782,36 ST,02/19/2020,16593,18366,1504,0.8948523306843791
5783,36 ST,02/20/2020,16667,18366,1504,0.899240896690784
5784,36 ST,02/21/2020,15684,18366,1504,0.8409441347408374
5785,36 ST,02/22/2020,9263,18366,1504,0.4601470762661606
5786,36 ST,02/23/2020,7184,18366,1504,0.33685209346459494
5787,36 ST,02/24/2020,17447,18366,1504,0.9454987545961333
5788,36 ST,02/25/2020,17678,18366,1504,0.9591981971296406
5789,36 ST,02/26/2020,17912,18366,1504,0.9730755545012454
5790,36 ST,02/27/2020,18366,18366,1504,1.0
5791,36 ST,02/28/2020,17621,18366,1504,0.9558178152057881
5792,36 ST,02/29/2020,8858,18366,1504,0.43612857312299846
5793,36 ST,03/01/2020,6888,18366,1504,0.3192978294389752
5794,36 ST,03/02/2020,17325,18366,1504,0.9382635511801685
5795,36 ST,03/03/2020,17816,18366,1504,0.9673822796821255
5796,36 ST,03/04/2020,17680,18366,1504,0.9593168070217056
5797,36 ST,03/05/2020,17696,18366,1504,0.9602656861582256
5798,36 ST,03/06/2020,16796,18366,1504,0.9068912347289764
5799,36 ST,03/07/2020,8974,18366,1504,0.44300794686276834
5800,36 ST,03/08/2020,6453,18366,1504,0.2935001779148381
5801,36 ST,03/09/2020,16773,18366,1504,0.9055272209702289
5802,36 ST,03/10/2020,16578,18366,1504,0.8939627564938916
5803,36 ST,03/11/2020,16704,18366,1504,0.9014351796939865
5804,36 ST,03/12/2020,15246,18366,1504,0.8149685683786028
5805,36 ST,03/13/2020,13179,18366,1504,0.6923852449294271
5806,36 ST,03/14/2020,5895,18366,1504,0.2604080180287036
5807,36 ST,03/15/2020,4047,18366,1504,0.15081247776064524
5808,36 ST,03/16/2020,8645,18366,1504,0.42349661961807616
5809,36 ST,03/17/2020,7523,18366,1504,0.35695647016961213
5810,36 ST,03/18/2020,6928,18366,1504,0.32167002728027516
5811,36 ST,03/19/2020,6073,18366,1504,0.2709642984224884
5812,36 ST,03/20/2020,5184,18366,1504,0.2182422013995967
5813,36 ST,03/21/2020,2367,18366,1504,0.05118016842604673
5814,36 ST,03/22/2020,1504,18366,1504,0.0
5815,36 ST,03/23/2020,2592,18366,1504,0.06452378128335903
5816,36 ST,03/24/2020,2824,18366,1504,0.07828252876289883
5817,36 ST,03/25/2020,2665,18366,1504,0.06885304234373146
5818,36 ST,03/26/2020,2655,18366,1504,0.06825999288340648
5819,36 ST,03/27/2020,2507,18366,1504,0.05948286087059661
5820,36 ST,12/28/2019,9216,18366,1504,0.4573597438026331
5821,36 ST,12/29/2019,7468,18366,1504,0.35369469813782467
5822,36 ST,12/30/2019,13506,18366,1504,0.7117779622820544
5823,36 ST,12/31/2019,12555,18366,1504,0.6553789586051477
5824,39 AV,01/01/2020,1644,32297254,206,4.4524193046993026e-05
5825,39 AV,01/02/2020,2886,32297254,206,8.297972000413165e-05
5826,39 AV,01/03/2020,2761,32297254,206,7.910939724274491e-05
5827,39 AV,01/04/2020,1979,32297254,206,5.489665804750948e-05
5828,39 AV,01/05/2020,1241,32297254,206,3.2046272464282186e-05
5829,39 AV,01/06/2020,2817,32297254,206,8.084330183984617e-05
5830,39 AV,01/07/2020,32291435,32297254,206,0.9998198287348119
5831,39 AV,01/08/2020,32297254,32297254,206,1.0
5832,39 AV,01/09/2020,2894,32297254,206,8.32274206608604e-05
5833,39 AV,01/10/2020,2967,32297254,206,8.548768915351025e-05
5834,39 AV,01/11/2020,1898,32297254,206,5.2388688898130876e-05
5835,39 AV,01/12/2020,1418,32297254,206,3.752664949440581e-05
5836,39 AV,01/13/2020,2972,32297254,206,8.564250206396572e-05
5837,39 AV,01/14/2020,2943,32297254,206,8.4744587183324e-05
5838,39 AV,01/15/2020,2947,32297254,206,8.486843751168838e-05
5839,39 AV,01/16/2020,2942,32297254,206,8.47136246012329e-05
5840,39 AV,01/17/2020,2884,32297254,206,8.291779483994945e-05
5841,39 AV,01/18/2020,1469,32297254,206,3.910574118105159e-05
5842,39 AV,01/19/2020,1298,32297254,206,3.381113964347454e-05
5843,39 AV,01/20/2020,1823,32297254,206,5.0066495241298835e-05
5844,39 AV,01/21/2020,2983,32297254,206,8.598309046696776e-05
5845,39 AV,01/22/2020,3001,32297254,206,8.654041694460744e-05
5846,39 AV,01/23/2020,3019,32297254,206,8.709774342224714e-05
5847,39 AV,01/24/2020,2957,32297254,206,8.517806333259931e-05
5848,39 AV,01/25/2020,886,32297254,206,2.1054555821943852e-05
5849,39 AV,01/26/2020,619,32297254,206,1.278754640362178e-05
5850,39 AV,01/27/2020,2842,32297254,206,8.161736639212351e-05
5851,39 AV,01/28/2020,3008,32297254,206,8.67571550192451e-05
5852,39 AV,01/29/2020,3014,32297254,206,8.694293051179167e-05
5853,39 AV,01/30/2020,3100,32297254,206,8.960571257162574e-05
5854,39 AV,01/31/2020,2947,32297254,206,8.486843751168838e-05
5855,39 AV,02/01/2020,1655,32297254,206,4.486478144999506e-05
5856,39 AV,02/02/2020,1295,32297254,206,3.3718251897201257e-05
5857,39 AV,02/03/2020,2901,32297254,206,8.344415873549805e-05
5858,39 AV,02/04/2020,3058,32297254,206,8.83052841237998e-05
5859,39 AV,02/05/2020,3033,32297254,206,8.753121957152245e-05
5860,39 AV,02/06/2020,3052,32297254,206,8.811950863125323e-05
5861,39 AV,02/07/2020,2991,32297254,206,8.623079112369651e-05
5862,39 AV,02/08/2020,1704,32297254,206,4.638194797245866e-05
5863,39 AV,02/09/2020,1280,32297254,206,3.325381316583485e-05
